"url","title","publisher","languages","formats","tracks","rights_statuses","http_status","reachable","final_url","content_type","last_modified","availability_class","verification_error","notes","source_files"
"https://docs.safarpublications.org/article/82-what-subjects-does-the-learn-about-islam-series-cover-and-where-can-i-find-a-syllabus-overview","subjects and full syllabus overview","","unspecified","course","uncategorized","unknown-review-required","403","false","https://docs.safarpublications.org/article/82-what-subjects-does-the-learn-about-islam-series-cover-and-where-can-i-find-a-syllabus-overview","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","","agents/foundations-curriculum-gap-analysis-2026-09-11.md"
"https://docs.safarpublications.org/article/86-what-school-of-islamic-law-fiqh-is-the-content-based-on-and-are-the-books-reliable","What school of Islamic law is the content based on and are the books reliable?","","unspecified","web","foundations","unknown-review-required","403","false","https://docs.safarpublications.org/article/86-what-school-of-islamic-law-fiqh-is-the-content-based-on-and-are-the-books-reliable","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","","agents/muslingo-islamic-studies-curricula-research.md"
"https://docs.safarpublications.org/article/93-is-there-a-marking-scheme-for-the-workbooks","workbook marking and assessment schedule","","unspecified","course","pedagogy","unknown-review-required","403","false","https://docs.safarpublications.org/article/93-is-there-a-marking-scheme-for-the-workbooks","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","","agents/foundations-curriculum-gap-analysis-2026-09-11.md"
"https://doi.org/10.1002/dys.1572","DOI","","ar","web","arabic; pedagogy","unknown-review-required","403","false","https://onlinelibrary.wiley.com/doi/10.1002/dys.1572","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Publisher copyright; no open data or task licence stated.; Source category: Arabic reading disability","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1002/rev3.3165","Mahdi & Al Khateeb, 2019","","unspecified","data; web","pedagogy","unknown-review-required","403","false","https://bera-journals.onlinelibrary.wiley.com/doi/10.1002/rev3.3165","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Publisher copyright; no shared evaluation corpus.; Source category: Computer-assisted pronunciation","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1002/rev3.3292","","","unspecified","web","pedagogy","open-with-conditions","403","false","https://bera-journals.onlinelibrary.wiley.com/doi/10.1002/rev3.3292","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Open access, CC BY 4.0; published PDF available.; Source category: Formative assessment","agents/learning-science-evidence-2026-09-11.csv"
"https://doi.org/10.1002/tesq.67","Saito, 2012","","ar","data; web","arabic; pedagogy","unknown-review-required","403","false","https://onlinelibrary.wiley.com/doi/10.1002/tesq.67","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Publisher copyright; no open pooled dataset.; Source category: L2 pronunciation","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1007/s10648-021-09595-9","Agarwal et al., 2021","","unspecified","web","pedagogy","terms-review-required","200","true","https://link.springer.com/article/10.1007/s10648-021-09595-9?error=cookies_not_supported&code=79103be2-601b-43eb-9248-62bd80ddfa8a","text/html; charset=utf-8","","reachable","","Rights/reuse note: Publisher copyright with accessible author versions; coding resources should be checked before reuse.; Source category: Retrieval in classrooms","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1007/s10648-024-09860-7","Zhang et al., 2024","","unspecified","data; web","pedagogy","unknown-review-required","200","true","https://link.springer.com/article/10.1007/s10648-024-09860-7?error=cookies_not_supported&code=dbbc625d-e02f-479e-a619-6de8bb50813d","text/html; charset=utf-8","","reachable","","Rights/reuse note: Publisher copyright; article access may vary; no reusable implementation dataset stated.; Source category: Universal Design for Learning","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1007/s10936-015-9362-6","DOI","","ar","web","arabic; pedagogy","unknown-review-required","200","true","https://link.springer.com/article/10.1007/s10936-015-9362-6?error=cookies_not_supported&code=0c65739f-2c8d-440b-9874-2b11e2bc0cb6","text/html; charset=utf-8","","reachable","","Rights/reuse note: Publisher copyright; no open intervention package or participant data stated.; Source category: Arabic phonology and morphology","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1016/j.ajme.2011.11.002","","","ar","web","arabic; pedagogy","open-with-conditions","403","false","https://www.tandfonline.com/doi/full/10.1016/j.ajme.2011.11.002","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Open access under CC BY-NC-ND 4.0; materials/data not released for adaptation.; Source category: Arabic dyslexia","agents/learning-science-evidence-2026-09-11.csv"
"https://doi.org/10.1016/j.dib.2020.106503","dataset paper","","unspecified","audio; data","pedagogy; quran","open-with-conditions","200","true","https://linkinghub.elsevier.com/retrieve/pii/S2352340920313858","text/html;charset=UTF-8","","reachable","","Rights/reuse note: Dataset released on Mendeley Data under CC BY 4.0: https://doi.org/10.17632/3kndp5vs6b.3; source-audio provenance still requires due diligence.; Source category: Quran speech dataset","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1016/j.edurev.2017.08.004","","","unspecified","web","pedagogy","unknown-review-required","200","true","https://linkinghub.elsevier.com/retrieve/pii/S1747938X17300313","text/html;charset=UTF-8","","reachable","","Rights/reuse note: Publisher copyright; author manuscript publicly available; no open item bank.; Source category: Self-assessment","agents/learning-science-evidence-2026-09-11.csv"
"https://doi.org/10.1016/j.sbspro.2015.06.092","","","unspecified","audio","pedagogy; quran; tajwid","open-with-conditions","200","true","https://linkinghub.elsevier.com/retrieve/pii/S1877042815035636","text/html;charset=UTF-8","","reachable","","Rights/reuse note: Open access under CC BY-NC-ND 4.0; training data/software not openly released.; Source category: Quran recitation training","agents/learning-science-evidence-2026-09-11.csv"
"https://doi.org/10.1016/j.ssaho.2025.102281","Thomure et al., 2025","","ar","web","arabic; pedagogy","open-with-conditions","200","true","https://linkinghub.elsevier.com/retrieve/pii/S2590291125010125","text/html;charset=UTF-8","","reachable","","Rights/reuse note: Open access, CC BY-NC-ND 4.0; review forms available from authors on request.; Source category: Arabic reading and diglossia","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1016/j.system.2019.102185","Lee, Plonsky & Saito, 2020","","unspecified","audio; web","pedagogy","unknown-review-required","200","true","https://linkinghub.elsevier.com/retrieve/pii/S0346251X19305196","text/html;charset=UTF-8","","reachable","","Rights/reuse note: Publisher copyright; no open pooled audio corpus.; Source category: Pronunciation pedagogy","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1016/S0166-4115(08)61665-9","","","ar","web","arabic; pedagogy","unknown-review-required","200","true","https://linkinghub.elsevier.com/retrieve/pii/S0166411508616659","text/html;charset=UTF-8","","reachable","","Rights/reuse note: Publisher copyright; no open data stated.; Source category: Arabic decoding","agents/learning-science-evidence-2026-09-11.csv"
"https://doi.org/10.1017/S0305000918000302","Saiegh-Haddad & Haj, 2018","","ar","web","arabic; pedagogy","unknown-review-required","200","true","https://www.cambridge.org/core/journals/journal-of-child-language/article/does-phonological-distance-impact-quality-of-phonological-representations-evidence-from-arabic-diglossia/5C9EBACBF7249D534F52C76B5767FA3A","text/html; charset=utf-8","","reachable","","Rights/reuse note: Publisher copyright; no open data stated.; Source category: Arabic diglossic phonology","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1023/A:1023291620997","DOI","","ar","web","arabic; pedagogy","unknown-review-required","200","true","https://link.springer.com/article/10.1023/A:1023291620997?error=cookies_not_supported&code=fe4a5a4a-abf5-4bf4-ad95-979f80ce6708","text/html; charset=utf-8","","reachable","","Rights/reuse note: Publisher copyright; abstract/index openly available; materials and participant data not released.; Source category: Arabic orthography","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1037/0033-2909.132.3.354","Cepeda et al., 2006","","unspecified","web","pedagogy","unknown-review-required","200","true","https://psycnet.apa.org/doiLanding?doi=10.1037/0033-2909.132.3.354","text/html; charset=UTF-8","Tue, 01 Sep 2026 20:05:19 GMT","reachable","","Rights/reuse note: APA copyright; article may be author-archived; synthesis data not packaged as a product-ready scheduler.; Source category: Spaced practice","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1037/a0037559","Rowland, 2014","","unspecified","web","pedagogy","terms-review-required","200","true","https://psycnet.apa.org/doiLanding?doi=10.1037/a0037559","text/html; charset=UTF-8","Tue, 01 Sep 2026 20:05:19 GMT","reachable","","Rights/reuse note: APA copyright; no openly licensed source materials; extraction availability not clear.; Source category: Retrieval practice","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1037/dev0001284","","","ar","web","arabic; pedagogy","terms-review-required","200","true","https://psycnet.apa.org/doiLanding?doi=10.1037/dev0001284","text/html; charset=UTF-8","Tue, 01 Sep 2026 20:05:19 GMT","reachable","","Rights/reuse note: APA copyright; study materials/data not openly licensed in the publisher record.; Source category: Early Arabic literacy","agents/learning-science-evidence-2026-09-11.csv"
"https://doi.org/10.1044/2024_JSLHR-23-00522","Rakhlin et al., 2025","","ar","data; web","arabic; pedagogy","terms-review-required","403","false","https://pubs.asha.org/doi/10.1044/2024_JSLHR-23-00522","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Publisher page/abstract available; no open dataset or reuse licence stated.; Source category: Arabic oral language and reading","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1080/01416200.2026.2688399","Al-Razi & Kusumasari, 2026","","unspecified","data; web","hifz; pedagogy; quran","terms-review-required","403","false","https://www.tandfonline.com/doi/full/10.1080/01416200.2026.2688399","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Publisher copyright; no open extraction dataset or commercial reuse licence stated.; Source category: Quran memorization","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1080/09362835.2016.1196450","Ok et al., 2017","","unspecified","data; web","pedagogy","unknown-review-required","403","false","https://www.tandfonline.com/doi/full/10.1080/09362835.2016.1196450","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Publisher copyright; no open pooled dataset.; Source category: Universal Design for Learning","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1080/09588220802447651","","","ar","web","arabic; pedagogy","terms-review-required","403","false","https://www.tandfonline.com/doi/full/10.1080/09588220802447651","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Publisher copyright; system/data not openly licensed.; Source category: Child pronunciation technology","agents/learning-science-evidence-2026-09-11.csv"
"https://doi.org/10.1080/09588221.2021.1930057","Booton et al., 2023","","unspecified","web","pedagogy","open-with-conditions","403","false","https://www.tandfonline.com/doi/full/10.1080/09588221.2021.1930057","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Open access, CC BY-NC-ND 4.0; review extraction data not clearly released.; Source category: Children and mobile literacy","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1080/2331186X.2023.2218191","","","ar; en","web","arabic; pedagogy","open-with-conditions","403","false","https://www.tandfonline.com/doi/full/10.1080/2331186X.2023.2218191","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Open access, CC BY 4.0.; Source category: Universal Design for Learning","agents/learning-science-evidence-2026-09-11.csv"
"https://doi.org/10.1093/applin/amu040","Lee, Jang & Plonsky, 2015","","unspecified","web","pedagogy","unknown-review-required","403","false","https://academic.oup.com/applij/article-lookup/doi/10.1093/applin/amu040","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Oxford University Press copyright; no open pooled speech data.; Source category: L2 pronunciation","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1111/1467-9817.12093","DOI","","ar","data; web","arabic; pedagogy","unknown-review-required","403","false","https://onlinelibrary.wiley.com/doi/10.1111/1467-9817.12093","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Publisher copyright; no open participant dataset stated.; Source category: Arabic reading development","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1111/j.1467-9280.2006.01693.x","Roediger & Karpicke, 2006","","en","web","pedagogy","unknown-review-required","403","false","https://journals.sagepub.com/doi/10.1111/j.1467-9280.2006.01693.x","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Publisher copyright; author copies available; no open participant data stated.; Source category: Retrieval practice","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1111/j.1467-9280.2008.02209.x","Cepeda et al., 2008","","en","web","pedagogy","unknown-review-required","403","false","https://journals.sagepub.com/doi/10.1111/j.1467-9280.2008.02209.x","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Publisher copyright; author manuscript publicly available; no production licence for content.; Source category: Spacing schedule","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1111/j.1745-3992.2011.00220.x","DOI","","unspecified","data; web","pedagogy","unknown-review-required","403","false","https://onlinelibrary.wiley.com/doi/10.1111/j.1745-3992.2011.00220.x","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Publisher copyright; no open dataset stated.; Source category: Formative assessment","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1111/jcal.12079","","","en","data","pedagogy","unknown-review-required","403","false","https://onlinelibrary.wiley.com/doi/10.1111/jcal.12079","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Publisher copyright; software, speech corpus and scoring model not openly released.; Source category: ASR pronunciation feedback","agents/learning-science-evidence-2026-09-11.csv"
"https://doi.org/10.1111/jcal.12974","Almusharraf et al., 2024","","unspecified","data; web","pedagogy","unknown-review-required","403","false","https://onlinelibrary.wiley.com/doi/10.1111/jcal.12974","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: Publisher copyright; no open combined dataset stated.; Source category: Computer-assisted pronunciation","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1126/science.1152408","Karpicke & Roediger, 2008","","unspecified","data; web","arabic; pedagogy","terms-review-required","403","false","https://www.science.org/doi/10.1126/science.1152408","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: AAAS copyright; no open dataset or reuse licence stated.; Source category: Retrieval practice","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.1177/001440298605300301","","","unspecified","data","pedagogy","unknown-review-required","403","false","https://journals.sagepub.com/doi/10.1177/001440298605300301","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: SAGE copyright; no open extraction dataset.; Source category: Formative assessment","agents/learning-science-evidence-2026-09-11.csv"
"https://doi.org/10.18502/gespr.v1i1.7472","","","ar","web","arabic; pedagogy","open-with-conditions","200","true","https://kneopen.com/gespr/article/view/7472/","text/html; charset=UTF-8","","reachable","","Rights/reuse note: Open access under a Creative Commons Attribution licence; no open learner data found.; Source category: Arabic visual fluency","agents/learning-science-evidence-2026-09-11.csv"
"https://doi.org/10.21093/fj.v16i2.7529","Ikhsan et al., 2024","","unspecified","web","hifz; pedagogy; quran","open-with-conditions","200","true","https://journal.uinsi.ac.id/index.php/fenomena/article/view/7529","text/html; charset=utf-8","","reachable","","Rights/reuse note: Open access, CC BY-NC-SA 4.0; app/content reuse rights not established.; Source category: Quran memorization app","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.21449/ijate.870300","","","tr","data","pedagogy","terms-review-required","200","true","https://dergipark.org.tr/en/pub/ijate/article/870300","text/html; charset=UTF-8","","reachable","","Rights/reuse note: Open journal access; article licence should be checked before reuse; no learner dataset stated.; Source category: Formative assessment","agents/learning-science-evidence-2026-09-11.csv"
"https://doi.org/10.3102/0034654307313795","DOI","","unspecified","data; web","pedagogy","unknown-review-required","403","false","https://journals.sagepub.com/doi/10.3102/0034654307313795","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Rights/reuse note: SAGE/AERA copyright; no open dataset.; Source category: Feedback design","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.31538/tijie.v7i1.2481","Al Arifi et al., 2025","","unspecified","web","hifz; pedagogy; quran","open-with-conditions","200","true","https://pasca.jurnalikhac.ac.id/index.php/tijie/article/view/2481","text/html; charset=utf-8","","reachable","","Rights/reuse note: Open access, CC BY-SA 4.0; no pooled learner data.; Source category: Quran memorization","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.3389/fcomm.2022.984340","DOI","","ar","data; web","arabic; pedagogy","open-with-conditions","200","true","https://www.frontiersin.org/journals/communication/articles/10.3389/fcomm.2022.984340/full","text/html;charset=utf-8","","reachable","","Rights/reuse note: Open access, CC BY 4.0; no pooled participant dataset.; Source category: Arabic metalinguistic skills","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.3389/feduc.2019.00005","Moreira et al., 2019","","unspecified","web","pedagogy","open-with-conditions","200","true","https://www.frontiersin.org/journals/education/articles/10.3389/feduc.2019.00005/full","text/html;charset=utf-8","","reachable","","Rights/reuse note: Open access, CC BY 4.0.; Source category: Retrieval in classrooms","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.3389/fpsyg.2019.03087","Wisniewski et al., 2020","","unspecified","web","pedagogy","open-with-conditions","200","true","https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2019.03087/full","text/html;charset=utf-8","","reachable","","Rights/reuse note: Open access, CC BY 4.0; article/figures openly available.; Source category: Feedback","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.3389/fpsyg.2023.1210187","","","unspecified","audio","pedagogy","open-with-conditions","200","true","https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2023.1210187/full","text/html;charset=utf-8","","reachable","","Rights/reuse note: Open access, CC BY 4.0; underlying learner audio/data availability not prominent.; Source category: ASR-supported speaking","agents/learning-science-evidence-2026-09-11.csv"
"https://doi.org/10.36771/ijre.47.1.23-pp200-229","Jouhar, 2023","","ar","data; web","arabic; foundations; pedagogy","terms-review-required","200","true","https://scholarworks.uaeu.ac.ae/ijre/vol47/iss1/6/","text/html; charset=UTF-8","","reachable","","Rights/reuse note: Institutional full text is publicly downloadable; no reusable dataset or explicit content-reuse licence stated.; Source category: Arabic reading and diglossia","agents/learning-science-evidence-2026-09-11.csv; agents/learning-science-gap-analysis-2026-09-11.md"
"https://doi.org/10.7910/DVN/A8GM5Y","DOI","Academic authors / Harvard Dataverse","unspecified","video; web","quran; tajwid","terms-review-required","202","true","https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/A8GM5Y","text/html; charset=UTF-8","","reachable","","Not safely established for recordings; Rights/reuse note: Dataset reportedly CC0 1.0, but source audio includes public websites/YouTube/reciter pages; CC0 by dataset authors may not clear performers' and producers' recording rights; Source category: Recitation audio/ASR","agents/canonical-data-integration-analysis-2026-09-11.md; agents/canonical-data-source-expansion-2026-09-11.csv"
"https://dorar.net/article/389","API","Dorar al-Sunniah Foundation and scientific supervisory committee","unspecified","data","foundations","restricted-or-permission-required","403","false","https://dorar.net/article/389","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","Display use supported; wider commercial reuse unclear; No bulk commercial reuse permission; Rights/reuse note: All rights reserved footer; no bulk/open corpus license found; Rights/reuse note: Official page explicitly permits site/forum owners to display search results via JSON examples; all rights reserved; no bulk caching, commercial redistribution, quota or ML grant stated; Source category: Hadith API; Source category: Hadith grading","agents/canonical-data-integration-analysis-2026-09-11.md; agents/canonical-data-source-expansion-2026-09-11.csv"
"https://dorar.net/hadith","Searchable hadith corpus with scholar gradings","Dorar al-Sunniah Foundation and scientific supervisory committee","unspecified","data","foundations","restricted-or-permission-required","403","false","https://dorar.net/hadith","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","No bulk commercial reuse permission; Rights/reuse note: All rights reserved footer; no bulk/open corpus license found; Source category: Hadith grading","agents/canonical-data-source-expansion-2026-09-11.csv"
"https://dorar.net/history","Chronological Islamic history including seerah events","Dorar al-Sunniah Foundation; named university historians","unspecified","data","foundations","restricted-or-permission-required","403","false","https://dorar.net/history","text/html; charset=UTF-8","","access-controlled-or-bot-protected","","No bulk reuse without agreement; Rights/reuse note: All rights reserved; no open dataset or bulk API license found; methodological and reviewer pages are published; Source category: Seerah chronology","agents/canonical-data-source-expansion-2026-09-11.csv"
"https://download.understandquran.com/fileadmin/user_upload/TTC/Orientation/1TTC-Orientation-Eng.pdf","teacher-training outline","","ar","course","arabic; quran","unknown-review-required","200","true","https://download.understandquran.com/fileadmin/user_upload/TTC/Orientation/1TTC-Orientation-Eng.pdf","application/pdf","Mon, 10 Mar 2025 10:33:12 GMT","reachable","","","agents/muslingo_quranic_arabic_course_research_2026-09-10.md"
"https://dumrt.ru/ru/news/news_28090.html","Проекты в области корановедения и переводы Құрана","ДУМ РТ / ИД Хузур","ar; ru","data","arabic; pedagogy; quran","terms-review-required","200","true","https://dumrt.ru/ru/news/news_28090.html","text/html; charset=utf-8","","reachable","","Rights/reuse note: METADATA_ONLY_PARTNERSHIP_CANDIDATE; Source category: Құран текст; перевод; аудио; хифз; қырағат; Source format: мусхафы; аудио; приложения; очные курсы; Высокий institutional authority; новостная сводка не дает recording/text license и versioned API; перевод и аудио нельзя импортировать без договора","agents/ru-kk-source-expansion-2026-09-11.csv"
"https://dumrt.ru/ru/news/news_28875.html","онлайн-медресе ДУМ РТ","Духовное управление мусульман Республики Татарстан (ДУМ РТ) / ИД Хузур","ar; ru","course; web","arabic; foundations; quran; tajwid","reference-or-link-only","200","true","https://dumrt.ru/ru/news/news_28875.html","text/html; charset=utf-8","","reachable","","Rights/reuse note: PARTNERSHIP_ONLY: программа и контент собственные; использовать как benchmark, запрашивать лицензию/рецензирование; Source category: основы ислама; Коран/тафсир; арабский; таджвид; сира; этика; история; Source format: web+iOS+Android; 200+ видео; текст; аудио; Самый полный RU benchmark; конфессиональная рамка явно ханафитская/матуридитская; публичного lesson-level syllabus и лицензии нет","agents/ru-kk-content-gap-analysis-2026-09-11.md; agents/ru-kk-source-expansion-2026-09-11.csv"
"https://duolingodata.com/dat/arfen46v2.html","Arabic from English course extraction","","ar; en","course","arabic; pedagogy","unknown-review-required","200","true","https://duolingodata.com/dat/arfen46v2.html","text/html","Mon, 17 Aug 2026 09:34:29 GMT","reachable","","","agents/muslingo-competitive-pedagogy-2026-09-10.md"
"https://eos.miu.su/course/index.php?categoryid=15","Каталог ЭИОС","Московский исламский институт","ar; ru","course","arabic; foundations; quran","unknown-review-required","","false","https://eos.miu.su/course/index.php?categoryid=15","","","network-or-tls-error","fetch failed","Rights/reuse note: METADATA_ONLY_PARTNERSHIP_REQUIRED; Source category: тафсир; хадис; арабский; чтение Корана; педагогика; Source format: Moodle/ЭИОС; Академическая детализация сильна, но содержимое закрыто; публично видны только названия, без лицензии/результатов","agents/ru-kk-content-gap-analysis-2026-09-11.md; agents/ru-kk-source-expansion-2026-09-11.csv"
"https://everest-academy.com/","KG Islamic Studies and Quran Scope and Sequence","Everest Academy","ar; en","course","arabic; foundations; quran","restricted-or-permission-required","200","true","https://everest-academy.com/","text/html; charset=UTF-8","","reachable","","Public curriculum map; no reuse licence stated; Rights/reuse note: Public curriculum map; no reuse licence stated; Source format: Islamic school","agents/islamic-curricula-expansion-2026-09-11.csv"
"https://everest-academy.com/wp-content/uploads/2022/10/2022_KG-Quran_Islamic_Studies_curriculum_fn.docx.pdf","KG Islamic Studies and Quran Scope and Sequence","Everest Academy","ar; en","course","arabic; foundations; quran","restricted-or-permission-required","200","true","https://everest-academy.com/wp-content/uploads/2022/10/2022_KG-Quran_Islamic_Studies_curriculum_fn.docx.pdf","application/pdf","Mon, 17 Oct 2022 21:53:38 GMT","reachable","","Public curriculum map; no reuse licence stated; Rights/reuse note: Public curriculum map; no reuse licence stated; Source format: Islamic school","agents/islamic-curricula-expansion-2026-09-11.csv"
"https://everyayah.com/","Verse-by-verse recitation archive","EveryAyah / original reciters and publishers","unspecified","audio","quran; tajwid","terms-review-required","200","true","https://everyayah.com/","text/html","Thu, 30 Jan 2025 06:55:25 GMT","reachable","","Rights/reuse note: No site-wide recording license found; timing disclaimer requires backlink; availability does not establish public-domain/commercial rights; Source category: Recitation audio; Unclear/no affirmative grant","agents/canonical-data-source-expansion-2026-09-11.csv"
"https://everyayah.com/data/timings_files","Ayah timing files","EveryAyah / VerseByVerseQuran.com","unspecified","audio","pedagogy; quran; tajwid","terms-review-required","200","true","https://everyayah.com/data/timings_files","text/html","Sun, 02 Jul 2023 15:13:12 GMT","reachable","","Possibly with backlink but ambiguity warrants confirmation; Rights/reuse note: Published disclaimer: must link back to site from product and website to use timings; referenced historical license URL no longer resolves; Source category: Recitation timing","agents/canonical-data-source-expansion-2026-09-11.csv"
"https://everyayah.com/data/timings_files/000_disclaimer.txt","Verse-by-verse recitation archive","EveryAyah / original reciters and publishers","unspecified","audio","pedagogy; quran; tajwid","terms-review-required","200","true","https://everyayah.com/data/timings_files/000_disclaimer.txt","text/plain","Fri, 20 Jan 2023 15:11:55 GMT","reachable","","Possibly with backlink but ambiguity warrants confirmation; Rights/reuse note: No site-wide recording license found; timing disclaimer requires backlink; availability does not establish public-domain/commercial rights; Rights/reuse note: Published disclaimer: must link back to site from product and website to use timings; referenced historical license URL no longer resolves; Source category: Recitation audio; Source category: Recitation timing; Unclear/no affirmative grant","agents/canonical-data-source-expansion-2026-09-11.csv"
"https://explore.bayyinahtv.com/arabic","Dream Arabic","Bayyinah","ar; en","course; video","arabic; pedagogy; quran","restricted-or-permission-required; terms-review-required","200","true","https://explore.bayyinahtv.com/arabic/","text/html; charset=UTF-8","","reachable","","Free beginner playlist; full library USD 11/month or USD 112/year; named-country regional price USD 4.50/month or USD 45/year; One of the deepest public sequences reviewed; separate nahw, sarf, reader and advanced analysis; Rights/reuse note: Proprietary; Bayyinah terms prohibit reproduction/distribution/modification; Rights/reuse note: https://bayyinah.com/terms-and-conditions/; Source category: Quranic Arabic; Source format: Structured video/audio curriculum; Source format: Web app and video","agents/muslingo_course_source_table_2026-09-10.csv; agents/muslingo_quranic_arabic_course_research_2026-09-10.md; agents/video-audio-content-analysis-2026-09-11.md; agents/video-audio-source-expansion-2026-09-11.csv"
"https://explore.bayyinahtv.com/arabic-resources","resources","","ar","course","arabic; quran","unknown-review-required","200","true","https://explore.bayyinahtv.com/arabic-resources/","text/html; charset=UTF-8","","reachable","","","agents/muslingo_quranic_arabic_course_research_2026-09-10.md"
